2.000000000000000000e+00 8.009652414184257552e+00 8.514502548366944978e+00 8.016971221827740024e+00 8.235997801875342361e+00 8.499772928900654279e+00
3.000000000000000000e+00 1.134287642108104599e+01 1.093966992141073469e+01 1.139947783872483633e+01 1.155184895934114131e+01 1.164954481770596040e+01
4.000000000000000000e+00 1.249772918820192658e+01 1.277460285159006759e+01 1.234161486905276206e+01 1.267659432750530257e+01 1.279849433131129643e+01
5.000000000000000000e+00 1.423629981820713475e+01 1.413702380337678832e+01 1.374163722013863342e+01 1.407404838396864477e+01 1.403391896180577270e+01
6.000000000000000000e+00 1.403457117644329344e+01 1.434213000077380329e+01 1.420137985438220873e+01 1.411705344928845918e+01 1.444394745895420407e+01
7.000000000000000000e+00 1.448666222196407460e+01 1.499435951134476497e+01 1.443819070405849914e+01 1.473051990979784875e+01 1.482937703966739740e+01
8.000000000000000000e+00 1.499937509198318786e+01 1.512517977554873383e+01 1.488534186480581312e+01 1.484486874320167793e+01 1.502734758376462842e+01
