2.000000000000000000e+00 6.153598017125565534e+00 7.600130966749008010e+00 8.052873285734133191e+00 8.641426714538976483e+00 7.939876023589361509e+00
3.000000000000000000e+00 8.939109171312358271e+00 1.060512440184151473e+01 1.189540496879144982e+01 1.118627999848162702e+01 1.197720963828966312e+01
4.000000000000000000e+00 1.078972847729089679e+01 1.296921800997674445e+01 1.297244428987055720e+01 1.327244892714639590e+01 1.384890076343984511e+01
5.000000000000000000e+00 1.123961027129698920e+01 1.278383665843380435e+01 1.453161537506449896e+01 1.426030305185781266e+01 1.454550838297980064e+01
6.000000000000000000e+00 1.237849516529090721e+01 1.439074268564770520e+01 1.505019505373978461e+01 1.431976165359649755e+01 1.533551585414007867e+01
7.000000000000000000e+00 1.305282379360560086e+01 1.486420101077098188e+01 1.569520585618600172e+01 1.510133142087880742e+01 1.581472115179306570e+01
8.000000000000000000e+00 1.381449494947811729e+01 1.490867664703305628e+01 1.622723516683008427e+01 1.552103022066117788e+01 1.616301663443218928e+01
